,Country,Sub-national region,latitude,longitude,ISO country code,World region,MPI_Country,MPI_Region,PercPoverty,DepvrIntensity,location_type,latlngImputed,useforspatial,popDensity,precipitation,TimeToCity,AvgNightLight,LandClassification,Elevation,Temperature,Evaporation,Modis_LAI,Modis_EVI,soil_orgc,soil_phaq,soil_clay,soil_silt,soil_sand,Conflicts_total,Conflicts_totalDeaths,Conflicts_totalDeathsCivilians,Country Code,Region,IncomeGroup,SpecialNotes,TableName
216,Chad,Sila,12.13074,21.2845025,TCD,Sub-Saharan Africa,0.552,0.697,98.9,70.4,APPROXIMATE,0,1,7.666666508,936,432,0,110,623,36,2479,6,2344,,,,,,0,0,0,TCD,Sub-Saharan Africa,Low income,,Chad
217,Chad,Tandjilé,9.6625729,16.7234639,TCD,Sub-Saharan Africa,0.552,0.487,84.3,57.7,APPROXIMATE,0,1,33.66666794,1141.5,216,0,130,346,37,2557,8,2078,,,,,,0,0,0,TCD,Sub-Saharan Africa,Low income,,Chad
218,Chad,Wadi Fira,15.0892416,21.4752851,TCD,Sub-Saharan Africa,0.552,0.709,99,71.6,APPROXIMATE,0,1,4.833333492,316,356,0,140,611,39,762,4,1531,,,,,,0,0,0,TCD,Sub-Saharan Africa,Low income,,Chad
219,China,Central,34.0125207,-117.6893121,CHN,East Asia and the Pacific,0.017,0.013,3.2,40.5,GEOMETRIC_CENTER,0,1,2038.805054,261,1,63,130,223,33,,,1523,,,,,,0,0,0,CHN,East Asia & Pacific,Upper middle income,"On 1 July 1997 China resumed its exercise of sovereignty over Hong Kong; and on 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China. The new base year is 2015.",China
220,China,East,35.86166,104.195397,CHN,East Asia and the Pacific,0.017,0.008,1.9,40.6,ROOFTOP,0,1,125.1666641,358.5,170,2,20,1875,20,3059,3,1718,4.658333333,8.4,15.73333333,66.65166667,17.635,0,0,0,CHN,East Asia & Pacific,Upper middle income,"On 1 July 1997 China resumed its exercise of sovereignty over Hong Kong; and on 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China. The new base year is 2015.",China
221,China,West,35.86166,104.195397,CHN,East Asia and the Pacific,0.017,0.034,8.1,41.9,APPROXIMATE,0,1,125.1666641,358.5,170,2,20,1875,20,3059,3,1718,4.658333333,8.4,15.73333333,66.65166667,17.635,0,0,0,CHN,East Asia & Pacific,Upper middle income,"On 1 July 1997 China resumed its exercise of sovereignty over Hong Kong; and on 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China. The new base year is 2015.",China
222,Colombia,Antioquia Sin Medellin,6.2936884,-75.5670192,COL,Latin America and Caribbean,0.022,0.037,9,40.8,GEOMETRIC_CENTER,0,1,5331.830078,1719.5,7,60,190,1565,29,,,1865,,,,,,3,6,2,COL,Latin America & Caribbean,Upper middle income,,Colombia
223,Colombia,"Atlantico, San Andres, Bolivar Norte",,,COL,Latin America and Caribbean,0.022,0.012,3.3,36,,0,0,,,,,,,,,,,,,,,,,,,COL,Latin America & Caribbean,Upper middle income,,Colombia
224,Colombia,Barranquilla A. M.,11.0041072,-74.8069813,COL,Latin America and Caribbean,0.022,0.009,2.5,35.9,APPROXIMATE,0,1,4949.606934,900.5,0,63,140,54,33,,,2013,,,,,,0,0,0,COL,Latin America & Caribbean,Upper middle income,,Colombia
225,Colombia,Bogota,4.7109886,-74.072092,COL,Latin America and Caribbean,0.022,0.003,0.7,35.5,APPROXIMATE,0,1,4061.833252,713.5,19,63,110,2555,24,,,1797,13.75,4.525,65.5,32.25,2.25,4,6,4,COL,Latin America & Caribbean,Upper middle income,,Colombia
226,Colombia,"Bolivar Sur, Sucre, Cordoba",,,COL,Latin America and Caribbean,0.022,0.061,14.7,41.4,,0,0,,,,,,,,,,,,,,,,,,,COL,Latin America & Caribbean,Upper middle income,,Colombia
227,Colombia,"Boyaca, Cmarca, Meta",,,COL,Latin America and Caribbean,0.022,0.018,4.7,37.8,,0,0,,,,,,,,,,,,,,,,,,,COL,Latin America & Caribbean,Upper middle income,,Colombia
228,Colombia,"Caldas, Risaralda, Quindio",4.812571,-75.6944145,COL,Latin America and Caribbean,0.022,0.009,2.4,38.2,GEOMETRIC_CENTER,0,1,1754.341675,1843.5,2,57,130,1406,30,,,1432,,,,,,0,0,0,COL,Latin America & Caribbean,Upper middle income,,Colombia
229,Colombia,Cali A.M.,3.4516467,-76.5319854,COL,Latin America and Caribbean,0.022,0.005,1.4,35.8,APPROXIMATE,0,1,1747.349976,1007,3,60,140,993,30,,,1238,,,,,,4,18,10,COL,Latin America & Caribbean,Upper middle income,,Colombia
230,Colombia,Cauca Y Nariño Sin Litoral,,,COL,Latin America and Caribbean,0.022,0.039,8.9,44.4,,0,0,,,,,,,,,,,,,,,,,,,COL,Latin America & Caribbean,Upper middle income,,Colombia
231,Colombia,"Guajira, Cesar, Magdalena",,,COL,Latin America and Caribbean,0.022,0.056,12.3,45.5,,0,0,,,,,,,,,,,,,,,,,,,COL,Latin America & Caribbean,Upper middle income,,Colombia
232,Colombia,Litoral Pacifico,4.6046582,-74.068407,COL,Latin America and Caribbean,0.022,0.059,14.2,41.5,ROOFTOP,0,1,4059.966553,749,1,61,140,2617,23,,,987,13.75,4.525,65.5,32.25,2.25,4,6,4,COL,Latin America & Caribbean,Upper middle income,,Colombia
233,Colombia,Medellin A.M.,6.244203,-75.5812119,COL,Latin America and Caribbean,0.022,0.005,1.4,35.4,APPROXIMATE,0,1,5539.186523,1786.5,3,60,140,1474,31,,,1418,,,,,,3,6,2,COL,Latin America & Caribbean,Upper middle income,,Colombia
234,Colombia,Orinoquia Y Amazonia,,,COL,Latin America and Caribbean,0.022,0.028,7.1,39.9,,0,0,,,,,,,,,,,,,,,,,,,COL,Latin America & Caribbean,Upper middle income,,Colombia
235,Colombia,Santanderes,6.6437076,-73.6536209,COL,Latin America and Caribbean,0.022,0.022,5.4,40.3,APPROXIMATE,0,1,15,2545,369,0,40,683,24,13417,32,4984,,,,,,0,0,0,COL,Latin America & Caribbean,Upper middle income,,Colombia
236,Colombia,"Tolima, Huila, Caqueta",,,COL,Latin America and Caribbean,0.022,0.027,6.5,40.7,,0,0,,,,,,,,,,,,,,,,,,,COL,Latin America & Caribbean,Upper middle income,,Colombia
237,Colombia,Valle Sin Cali Ni Litoral,,,COL,Latin America and Caribbean,0.022,0.012,3.3,37.1,,0,0,,,,,,,,,,,,,,,,,,,COL,Latin America & Caribbean,Upper middle income,,Colombia
238,Comoros,Mwali (Mohéli),-12.3377376,43.7334089,COM,Sub-Saharan Africa,0.173,0.213,45,47.3,APPROXIMATE,0,1,210.3333282,1292,824,0,30,340,24,15819,37,5713,,,,,,0,0,0,COM,Sub-Saharan Africa,Low income,,Comoros
239,Comoros,Ndzuwani (Ndzouani or Anjouan),-12.2138145,44.4370606,COM,Sub-Saharan Africa,0.173,0.22,42.8,51.5,APPROXIMATE,0,1,765.833313,1248.5,1150,0,40,753,21,16465,33,5049,,,,,,0,0,0,COM,Sub-Saharan Africa,Low income,,Comoros
240,Comoros,Ngazidja (Grande Comore),-11.7167338,43.3680788,COM,Sub-Saharan Africa,0.173,0.116,27.6,42.3,APPROXIMATE,0,1,390.6666565,1374.5,1392,0,40,1848,22,8364,8,2951,,,,,,0,0,0,COM,Sub-Saharan Africa,Low income,,Comoros
241,"Congo, Democratic Republic of the",Bandundu,-4.163679,18.8076195,COD,Sub-Saharan Africa,0.401,0.435,83.7,52,APPROXIMATE,0,1,87.52333069,1750,178,0,40,398,26,7169,17,3910,,,,,,0,0,0,,,,,
242,"Congo, Democratic Republic of the",Bas-Congo,-5.2365685,13.914399,COD,Sub-Saharan Africa,0.401,0.393,74.2,53,APPROXIMATE,0,1,38.5,1153,271,0,210,175,25,10923,3,1101,,,,,,0,0,0,,,,,
243,"Congo, Democratic Republic of the",Kasai-Occidental,-5.3205473,21.8568586,COD,Sub-Saharan Africa,0.401,0.49,87.1,56.2,APPROXIMATE,0,1,36.5,1872.5,201,0,30,578,25,11891,43,4843,,,,,,0,0,0,,,,,
244,"Congo, Democratic Republic of the",Kasai-Oriental,-6.033623,23.5728501,COD,Sub-Saharan Africa,0.401,0.431,80.7,53.4,APPROXIMATE,0,1,379.6783447,1904,49,0,30,603,28,4590,13,3207,,,,,,0,0,0,,,,,
245,"Congo, Democratic Republic of the",Katanga,-8.8851145,26.419389,COD,Sub-Saharan Africa,0.401,0.4,72.4,55.2,APPROXIMATE,0,1,23.33333397,992.5,172,0,50,612,31,7907,16,3841,,,,,,0,0,0,,,,,
246,"Congo, Democratic Republic of the",Kinshasa,-4.4419311,15.2662931,COD,Sub-Saharan Africa,0.401,0.102,23.4,43.6,APPROXIMATE,0,1,6304.213379,1504,22,30,110,454,29,,,3061,,,,,,1,1,1,,,,,
247,"Congo, Democratic Republic of the",Maniema,-3.0730929,26.0413889,COD,Sub-Saharan Africa,0.401,0.409,78,52.4,APPROXIMATE,0,1,10.39666653,1929,135,0,30,514,25,12928,43,5093,,,,,,0,0,0,,,,,
248,"Congo, Democratic Republic of the",Nord-Kivu,-0.7917729,29.0459927,COD,Sub-Saharan Africa,0.401,0.349,67,52.1,APPROXIMATE,0,1,10.96000004,1218.5,201,0,50,1473,25,10604,21,4341,31,4.46,48.2,28,24,22,98,79,,,,,
249,"Congo, Democratic Republic of the",Orientale,1.6406296,26.419389,COD,Sub-Saharan Africa,0.401,0.401,77.4,51.8,APPROXIMATE,0,1,6.166666508,2096,570,0,40,561,24,12653,49,4547,,,,,,0,0,0,,,,,
250,"Congo, Democratic Republic of the",Sud-Kivu,-3.011658,28.299435,COD,Sub-Saharan Africa,0.401,0.462,82.9,55.8,APPROXIMATE,0,1,37.66666794,1804.5,153,0,40,1146,23,13572,41,4182,,,,,,13,988,33,,,,,
251,"Congo, Democratic Republic of the",Équateur,0.5640036,20.3308814,COD,Sub-Saharan Africa,0.401,0.48,87.5,54.8,APPROXIMATE,0,1,8.833333015,2509.5,1239,0,40,381,25,11807,43,4433,,,,,,0,0,0,,,,,
252,"Congo, Republic of",Bouenza,-4.1128079,13.7289167,COG,Sub-Saharan Africa,0.181,0.274,56.2,48.7,APPROXIMATE,0,1,20.29999924,1378,167,0,30,238,27,10947,10,3281,9.333333333,5.225,30,13,57.025,0,0,0,,,,,
253,"Congo, Republic of",Brazzaville,-4.2633597,15.2428853,COG,Sub-Saharan Africa,0.181,0.103,24.7,41.8,APPROXIMATE,0,1,305.3533325,1478.5,3,55,120,311,29,,,2338,,,,,,20,85,26,,,,,
254,"Congo, Republic of",Cuvette,-0.2877446,16.1580937,COG,Sub-Saharan Africa,0.181,0.246,53.4,46.1,APPROXIMATE,0,1,3.833333254,1826,908,0,160,338,25,13434,39,4492,,,,,,0,0,0,,,,,
255,"Congo, Republic of",Cuvette-Ouest,0.144755,14.4723301,COG,Sub-Saharan Africa,0.181,0.312,66.5,46.9,APPROXIMATE,0,1,0.650000036,1752,839,0,40,403,24,13852,36,4656,,,,,,0,0,0,,,,,
256,"Congo, Republic of",Kouilou,-4.1428413,11.8891721,COG,Sub-Saharan Africa,0.181,0.352,73.5,47.9,APPROXIMATE,0,1,3.833333254,1337,293,0,30,19,24,13237,12,4165,,,,,,0,0,0,,,,,
257,"Congo, Republic of",Likouala,2.043924,17.668887,COG,Sub-Saharan Africa,0.181,0.304,67.3,45.1,APPROXIMATE,0,1,0.166666672,1917,1553,0,160,342,26,11354,34,3859,,,,,,0,0,0,,,,,
258,"Congo, Republic of",Lékoumou,-3.170382,13.3587288,COG,Sub-Saharan Africa,0.181,0.323,64.1,50.4,APPROXIMATE,0,1,3.833333254,1774.5,229,0,40,622,24,10615,13,3848,,,,,,0,0,0,,,,,
259,"Congo, Republic of",Niari,-3.18427,12.2547919,COG,Sub-Saharan Africa,0.181,0.238,52,45.7,APPROXIMATE,0,1,6.683333397,1395.5,666,0,130,160,28,7771,9,2971,,,,,,0,0,0,,,,,
260,"Congo, Republic of",Plateaux,-2.0680088,15.4068079,COG,Sub-Saharan Africa,0.181,0.357,72.2,49.4,APPROXIMATE,0,1,5.735000134,1870,853,0,110,494,30,8211,11,3115,,,,,,0,0,0,,,,,
261,"Congo, Republic of",Pointe-Noire,-4.7691623,11.866362,COG,Sub-Saharan Africa,0.181,0.094,22,42.8,APPROXIMATE,0,1,235.3333282,1133.5,3,55,170,12,26,,,1800,,,,,,3,3,0,,,,,
262,"Congo, Republic of",Pool,-3.7762628,14.8454619,COG,Sub-Saharan Africa,0.181,0.299,65,46,APPROXIMATE,0,1,2.529999971,1704.5,169,0,130,591,27,10571,9,3359,,,,,,0,0,0,,,,,
263,"Congo, Republic of",Sangha,1.4662328,15.4068079,COG,Sub-Saharan Africa,0.181,0.285,55.9,51,APPROXIMATE,0,1,1.283333302,1756,1486,0,40,601,24,13484,40,4705,,,,,,0,0,0,,,,,
264,Cote d'Ivoire,Centre,5.3020031,-3.9917952,CIV,Sub-Saharan Africa,0.31,0.359,65.6,54.8,GEOMETRIC_CENTER,0,1,5001.875,1438,103,59,190,6,28,,,1148,,,,,,1,1,1,,,,,
265,Cote d'Ivoire,Centre-Est,,,CIV,Sub-Saharan Africa,0.31,0.297,57.1,52,,0,0,,,,,,,,,,,,,,,,,,,,,,,
266,Cote d'Ivoire,Centre-Nord,5.3561427,-3.9666402,CIV,Sub-Saharan Africa,0.31,0.322,62.5,51.6,GEOMETRIC_CENTER,0,1,5028.066406,1433,14,54,190,25,30,,,1988,,,,,,1,1,1,,,,,
267,Cote d'Ivoire,Centre-Ouest,,,CIV,Sub-Saharan Africa,0.31,0.334,63.3,52.7,,0,0,,,,,,,,,,,,,,,,,,,,,,,
268,Cote d'Ivoire,Nord,5.361844,-4.0231596,CIV,Sub-Saharan Africa,0.31,0.477,78,61.2,GEOMETRIC_CENTER,0,1,5133,1435.5,8,59,190,45,30,,,1486,,,,,,71,294,199,,,,,
269,Cote d'Ivoire,Nord-Est,5.308613,-3.9468284,CIV,Sub-Saharan Africa,0.31,0.374,69.3,54,GEOMETRIC_CENTER,0,1,2945.949951,1455,116,43,190,4,26,,,1178,,,,,,1,1,1,,,,,
270,Cote d'Ivoire,Nord-Ouest,7.7027827,-5.036833,CIV,Sub-Saharan Africa,0.31,0.518,85.6,60.5,GEOMETRIC_CENTER,0,1,305,1061.5,3,55,190,352,33,,,2243,,,,,,0,0,0,,,,,
271,Cote d'Ivoire,Ouest,7.539989,-5.54708,CIV,Sub-Saharan Africa,0.31,0.38,72,52.7,APPROXIMATE,0,1,96.5,1098.5,312,1,30,235,27,12761,10,4070,,,,,,0,0,0,,,,,
272,Cote d'Ivoire,Sud sans Abidjan,,,CIV,Sub-Saharan Africa,0.31,0.264,53,49.9,,0,0,,,,,,,,,,,,,,,,,,,,,,,
273,Cote d'Ivoire,Sud-ouest,4.7459773,-6.6143386,CIV,Sub-Saharan Africa,0.31,0.394,75.2,52.4,GEOMETRIC_CENTER,0,1,116.5500031,1096.5,3,17,40,24,,,,2671,,,,,,1,1,1,,,,,
274,Cote d'Ivoire,Ville d'Abidjan,5.3187187,-4.0195104,CIV,Sub-Saharan Africa,0.31,0.109,25.2,43.1,GEOMETRIC_CENTER,0,1,5133,1432.5,2,59,190,27,27,,,1818,,,,,,71,294,199,,,,,
275,Djibouti,Djibouti,11.825138,42.590275,DJI,Arab States,0.139,0.125,26.8,46.8,APPROXIMATE,0,1,6.666666508,259,184,0,140,1305,36,,,606,,,,,,0,0,0,DJI,Middle East & North Africa,Lower middle income,,Djibouti
276,Djibouti,Other Districts,,,DJI,Arab States,0.139,0.214,44,48.7,,0,0,,,,,,,,,,,,,,,,,,,DJI,Middle East & North Africa,Lower middle income,,Djibouti
277,Dominican Republic,Cibao Nordeste,,,DOM,Latin America and Caribbean,0.034,0.028,7.5,36.9,,0,0,,,,,,,,,,,,,,,,,,,DOM,Latin America & Caribbean,Upper middle income,The Dominican Republic uses chain linked methodology.,Dominican Republic
278,Dominican Republic,Cibao Noroeste,18.8679349,-71.1225531,DOM,Latin America and Caribbean,0.034,0.047,11.6,40.3,GEOMETRIC_CENTER,0,1,68.16666412,969,270,0,30,823,28,12729,21,4160,,,,,,0,0,0,DOM,Latin America & Caribbean,Upper middle income,The Dominican Republic uses chain linked methodology.,Dominican Republic
279,Dominican Republic,Cibao Norte,18.4819717,-70.0035575,DOM,Latin America and Caribbean,0.034,0.028,7.6,37.2,GEOMETRIC_CENTER,0,1,1684.055054,1269.5,13,62,140,34,31,,,3066,,,,,,0,0,0,DOM,Latin America & Caribbean,Upper middle income,The Dominican Republic uses chain linked methodology.,Dominican Republic
280,Dominican Republic,Cibao Sur,18.8679349,-71.1225531,DOM,Latin America and Caribbean,0.034,0.03,8.1,36.5,GEOMETRIC_CENTER,0,1,68.16666412,969,270,0,30,823,28,12729,21,4160,,,,,,0,0,0,DOM,Latin America & Caribbean,Upper middle income,The Dominican Republic uses chain linked methodology.,Dominican Republic
281,Dominican Republic,Del Yuma,18.3785402,-68.6111642,DOM,Latin America and Caribbean,0.034,0.039,9.9,39.9,APPROXIMATE,0,1,66.5,962,33,3,14,24,27,10477,16,4803,,,,,,0,0,0,DOM,Latin America & Caribbean,Upper middle income,The Dominican Republic uses chain linked methodology.,Dominican Republic
282,Dominican Republic,El Valle,18.9771643,-69.3786383,DOM,Latin America and Caribbean,0.034,0.078,18,43.3,APPROXIMATE,0,1,63,1542.5,65,7,30,36,27,13958,42,4767,,,,,,0,0,0,DOM,Latin America & Caribbean,Upper middle income,The Dominican Republic uses chain linked methodology.,Dominican Republic
283,Dominican Republic,Enriquillo,18.4787964,-71.5961328,DOM,Latin America and Caribbean,0.034,0.055,13.4,41.2,APPROXIMATE,0,1,69.81666565,679.5,88,0,210,-42,26,,,-176,,,,,,0,0,0,DOM,Latin America & Caribbean,Upper middle income,The Dominican Republic uses chain linked methodology.,Dominican Republic
284,Dominican Republic,Higuamo,18.4414575,-69.3160626,DOM,Latin America and Caribbean,0.034,0.043,10.5,40.5,APPROXIMATE,0,1,177.4499969,964,,30,210,-1,,,,502,,,,,,0,0,0,DOM,Latin America & Caribbean,Upper middle income,The Dominican Republic uses chain linked methodology.,Dominican Republic
285,Dominican Republic,Metropolitana,18.4647825,-69.9365187,DOM,Latin America and Caribbean,0.034,0.028,7.5,36.7,GEOMETRIC_CENTER,0,1,2055,1227.5,15,62,140,59,32,,,1610,,,,,,0,0,0,DOM,Latin America & Caribbean,Upper middle income,The Dominican Republic uses chain linked methodology.,Dominican Republic
286,Dominican Republic,Valdesia,18.41386,-70.277748,DOM,Latin America and Caribbean,0.034,0.04,10.1,39.8,APPROXIMATE,0,1,206.9266663,1025,21,3,30,274,26,18265,27,5469,,,,,,0,0,0,DOM,Latin America & Caribbean,Upper middle income,The Dominican Republic uses chain linked methodology.,Dominican Republic
287,Ecuador,Amazon,-0.219104,-78.510939,ECU,Latin America and Caribbean,0.013,0.046,11.2,41.3,GEOMETRIC_CENTER,0,1,3717.921631,866.5,3,62,110,2823,28,,,832,37.28958333,6.04,12.47916667,44.22291667,43.3,0,0,0,ECU,Latin America & Caribbean,Upper middle income,,Ecuador
288,Ecuador,Coast,-0.9422027,-80.7303634,ECU,Latin America and Caribbean,0.013,0.01,2.6,37.6,GEOMETRIC_CENTER,0,1,649.7166748,124.5,0,60,190,27,25,,,1084,,,,,,0,0,0,ECU,Latin America & Caribbean,Upper middle income,,Ecuador
289,Ecuador,Galapagos Island,-0.383106,-90.4233344,ECU,Latin America and Caribbean,0.013,0.003,0.8,36.5,APPROXIMATE,0,1,0,12,,0,210,-170,,,,,,,,,,0,0,0,ECU,Latin America & Caribbean,Upper middle income,,Ecuador
290,Ecuador,Mountains,-1.4693018,-78.8169396,ECU,Latin America and Caribbean,0.013,0.014,3.5,38.3,APPROXIMATE,0,1,50.91500092,684.5,2055,0,220,6074,5,,,-227,,,,,,0,0,0,ECU,Latin America & Caribbean,Upper middle income,,Ecuador
291,Egypt,Alexandria,31.2000924,29.9187387,EGY,Arab States,0.014,0.004,1.3,33.3,APPROXIMATE,0,1,18887.58594,110,0,63,190,14,27,,,1358,,,,,,15,39,2,,,,,
292,Egypt,Assuit,27.1783117,31.1859257,EGY,Arab States,0.014,0.038,9.6,39.4,APPROXIMATE,0,1,3097.203369,7,2,62,190,60,33,,,857,,,,,,3,6,0,,,,,
293,Egypt,Aswan,24.088938,32.8998293,EGY,Arab States,0.014,0.013,3.4,37.8,APPROXIMATE,0,1,909.9249878,6.5,2,63,190,102,35,,,893,,,,,,3,26,0,,,,,
294,Egypt,Behera,30.8480986,30.3435506,EGY,Arab States,0.014,0.012,2.9,41.8,APPROXIMATE,0,1,798.2883301,70,97,13,11,2,28,4877,11,3475,,,,,,0,0,0,,,,,
295,Egypt,Beni Suef,29.0661274,31.0993845,EGY,Arab States,0.014,0.017,4.7,35.9,APPROXIMATE,0,1,2392.143311,15.5,3,60,190,29,30,,,1672,,,,,,1,1,0,,,,,
296,Egypt,Cairo,30.0444196,31.2357116,EGY,Arab States,0.014,0.006,1.8,33.9,APPROXIMATE,0,1,15903.52637,26.5,2,63,190,32,30,,,657,,,,,,26,141,27,,,,,
297,Egypt,Dakahlia,31.0832017,31.4913182,EGY,Arab States,0.014,0.005,1.5,34.4,APPROXIMATE,0,1,2682.853271,59,12,47,11,5,27,3743,9,2573,,,,,,0,0,0,,,,,
298,Egypt,Damietta,31.4175388,31.8144434,EGY,Arab States,0.014,0.011,3.1,37.3,APPROXIMATE,0,1,2213.166748,81,2,61,190,12,29,,,1018,,,,,,3,3,0,,,,,
299,Egypt,Fayoum,29.3084021,30.8428497,EGY,Arab States,0.014,0.022,5.8,38.8,APPROXIMATE,0,1,2023.330078,15.5,1,62,190,27,32,,,1043,,,,,,2,3,0,,,,,
300,Egypt,Gharbia,30.8753556,31.03351,EGY,Arab States,0.014,0.006,1.6,36.5,APPROXIMATE,0,1,2752.266602,52.5,63,27,130,6,28,3157,7,2753,,,,,,0,0,0,,,,,
301,Egypt,Giza,30.0130557,31.2088526,EGY,Arab States,0.014,0.018,4.7,37.7,APPROXIMATE,0,1,15903.52637,26.5,0,63,190,26,30,,,787,,,,,,26,141,27,,,,,
302,Egypt,Ismailia,30.5964923,32.2714587,EGY,Arab States,0.014,0.009,2.5,35.5,APPROXIMATE,0,1,677.539978,33.5,1,63,190,12,31,,,889,,,,,,0,0,0,,,,,
303,Egypt,Kafr El-Sheikh,31.1063198,30.9419751,EGY,Arab States,0.014,0.006,1.7,34.6,APPROXIMATE,0,1,1177.166626,68,1,59,190,7,30,,,1825,,,,,,0,0,0,,,,,
304,Egypt,Kalyubia,30.3292368,31.2168466,EGY,Arab States,0.014,0.005,1.4,35.4,APPROXIMATE,0,1,2170.908203,36.5,21,35,11,13,27,3744,9,3404,,,,,,0,0,0,,,,,
305,Egypt,Luxor,25.6872431,32.6396357,EGY,Arab States,0.014,0.015,4,38.4,APPROXIMATE,0,1,1908.30835,6,4,62,190,83,33,,,1492,,,,,,0,0,0,,,,,
306,Egypt,Matroh,31.3543445,27.2373159,EGY,Arab States,0.014,0.036,8.8,40.7,APPROXIMATE,0,1,5.75,24,0,61,190,6,27,,,843,,,,,,0,0,0,,,,,
307,Egypt,Menoufia,30.5972455,30.9876321,EGY,Arab States,0.014,0.008,2.2,37.5,APPROXIMATE,0,1,2909.786621,41.5,7,58,11,9,28,6707,18,4032,,,,,,0,0,0,,,,,
308,Egypt,Menya,28.0870967,30.7618397,EGY,Arab States,0.014,0.022,5.7,38.6,APPROXIMATE,0,1,1721.181641,12.5,2,62,190,46,32,,,913,,,,,,2,2,0,,,,,
309,Egypt,New Valley,24.5455638,27.1735316,EGY,Arab States,0.014,0.003,0.8,38.9,APPROXIMATE,0,1,0.333333343,6.5,2417,0,200,602,32,,,780,,,,,,0,0,0,,,,,
310,Egypt,Port Said,31.2652893,32.3018661,EGY,Arab States,0.014,0.003,1,34,APPROXIMATE,0,1,5776.680176,62.5,2,63,190,13,29,,,714,,,,,,3,76,0,,,,,
311,Egypt,Qena,26.155061,32.7160121,EGY,Arab States,0.014,0.015,4.2,35.4,APPROXIMATE,0,1,2602.638428,6,2,62,190,77,32,,,1996,,,,,,0,0,0,,,,,
312,Egypt,Red Sea,25.1076838,33.7964613,EGY,Arab States,0.014,0.015,3.7,41,APPROXIMATE,0,1,0,13,159,1,200,558,40,,,420,,,,,,0,0,0,,,,,
313,Egypt,Sharkia,30.7326622,31.7195459,EGY,Arab States,0.014,0.01,2.4,39.1,APPROXIMATE,0,1,1607.898315,47,24,34,11,7,28,6006,14,3514,,,,,,0,0,0,,,,,
314,Egypt,Souhag,26.5590737,31.6956705,EGY,Arab States,0.014,0.035,8.6,40.4,APPROXIMATE,0,1,3478.763428,6,2,63,190,67,32,,,876,,,,,,0,0,0,,,,,
315,Egypt,Suez,29.9668343,32.5498069,EGY,Arab States,0.014,0.008,2.3,34.7,APPROXIMATE,0,1,11545.74609,22,0,63,190,10,33,,,813,,,,,,4,5,1,,,,,
316,El Salvador,Ahuachapan,13.9259486,-89.8411382,SLV,Latin America and Caribbean,0.026,0.03,7.4,40.2,APPROXIMATE,0,1,420.1799927,1668.5,29,24,110,795,32,7241,8,3415,,,,,,0,0,0,SLV,Latin America & Caribbean,Lower middle income,,El Salvador
317,El Salvador,Cabanas,13.8648288,-88.7493998,SLV,Latin America and Caribbean,0.026,0.046,11.6,39.8,APPROXIMATE,0,1,132.0249939,1984,145,1,30,363,31,15138,27,4238,,,,,,0,0,0,SLV,Latin America & Caribbean,Lower middle income,,El Salvador
318,El Salvador,Chalatenango,14.0164187,-88.9126449,SLV,Latin America and Caribbean,0.026,0.036,8.7,41.7,APPROXIMATE,0,1,229.8999939,2015,46,3,30,505,30,13434,22,4105,,,,,,0,0,0,SLV,Latin America & Caribbean,Lower middle income,,El Salvador
319,El Salvador,Cuscatlan,13.8661957,-89.0561532,SLV,Latin America and Caribbean,0.026,0.025,5.6,44.6,APPROXIMATE,0,1,120.4250031,1993.5,77,4,30,630,30,8528,11,3981,,,,,,0,0,0,SLV,Latin America & Caribbean,Lower middle income,,El Salvador
320,El Salvador,La Libertad,13.490697,-89.3084607,SLV,Latin America and Caribbean,0.026,0.017,4,41.6,APPROXIMATE,0,1,321.3599854,1809.5,50,14,30,34,,,,2607,,,,,,0,0,0,SLV,Latin America & Caribbean,Lower middle income,,El Salvador
321,El Salvador,La Paz,13.495364,-88.9796776,SLV,Latin America and Caribbean,0.026,0.03,7.3,41,APPROXIMATE,0,1,249.0366669,1879,51,8,20,115,34,8349,11,4290,,,,,,0,0,0,SLV,Latin America & Caribbean,Lower middle income,,El Salvador
322,El Salvador,La Union,13.3323464,-87.8500644,SLV,Latin America and Caribbean,0.026,0.054,13,41.9,APPROXIMATE,0,1,219.1333313,1917.5,39,19,30,53,32,9901,16,3582,,,,,,0,0,0,SLV,Latin America & Caribbean,Lower middle income,,El Salvador
323,El Salvador,Morazan,13.7682,-88.1291387,SLV,Latin America and Caribbean,0.026,0.04,10.5,38.4,APPROXIMATE,0,1,180.9916687,2031,35,2,30,430,29,13233,45,4291,6.175,6.075,31.775,37.575,30.65,0,0,0,SLV,Latin America & Caribbean,Lower middle income,,El Salvador
324,El Salvador,San Miguel,13.4792922,-88.1779182,SLV,Latin America and Caribbean,0.026,0.03,7.1,41.6,APPROXIMATE,0,1,396.5,1843.5,1,59,140,124,37,6715,9,2226,,,,,,0,0,0,SLV,Latin America & Caribbean,Lower middle income,,El Salvador
